track_id,track_name,track_artist,track_preview,mp3_file,MFCC_Vector
4x5YCTYmHCJV32RO5TAbr0,Salir Ileso,Don Tetto,https://p.scdn.co/mp3-preview/ab6223e4afc3957d6e8912e8e17e42b58d7f9f35?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DontLetMeBeYours_ZaraLarsson.mp3,"[-80.39726     62.958263     3.5798855   24.015587     1.0845293
   4.6019793   13.541448     1.7804959    9.593474     2.5245826
  -2.8563983    8.070843    -2.0325904    3.0956128   -4.4814606
   2.8038654    0.36872283   4.2436743    2.2051377    4.583371  ]"
1M0OhNeH1RFJdam3cAVvQL,Desvanecer,Poligamia,https://p.scdn.co/mp3-preview/358c47a0bd6e84146f596476d16af28152e437b3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NoMás_Emilia.mp3,"[-51.682167    85.30259      1.598439    25.167181     3.351207
   0.74407846   4.418826    -4.5366287    4.23541      5.2016377
  -5.7626953    0.81469727   3.1632028    1.6188271   -1.6017227
   4.6203995   -2.296084     3.9552581   -2.065844     6.3706994 ]"
0UveYj30iJa307RO08OXUF,Cangrejo,Arbol De Ojos,https://p.scdn.co/mp3-preview/3a81b392accc64071c5fee4fd879037f75a4484f?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SuenaaReggaeSuenaaReggaeVol6_KalosGeorgePalmerDanelLaLoqueraSinkaThe_little_SAM.mp3,"[-46.421307    97.88112     -1.2181306    9.032361    -2.109
  18.136475    -4.2617435   12.193671    -2.8713021    9.603983
   1.4950199   10.609424    -5.9371824    4.3222866   -0.24644399
  -4.442601    -4.4839096    9.533864    -0.9265882    1.3516005 ]"
3fANb47ayeswMFaT5fI1Or,Niños Perdidos,"TELEBIT, Armenia",https://p.scdn.co/mp3-preview/61623d52aa0f0223709e0bafff216c6d5d83913c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_onthestreetwithJCole_jhopeJCole.mp3,"[-10.161156   119.002785    -9.225731     8.556883     6.098009
   3.179212    -5.8759413   -1.7556801   -4.369187     2.999662
  -1.6881106    6.135826    -0.47293344  -2.430498    -1.9304352
   1.293985    -5.159177     4.8348665   -4.7415338    2.408194  ]"
6yFINQXuZLwCLgfHCtv2sv,Perro Come Perro,"Superlitio, LosPetitFellas",https://p.scdn.co/mp3-preview/5b241e4a2838e4b9b1d8709e76161694342869bf?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TodoDeTi_RauwAlejandro.mp3,"[-25.754553    90.98721      0.4443387   21.472723     6.1440415
   9.139605     6.6444335    8.131274    -3.7705636   14.346151
  -4.4010744    5.404021    -2.5337315    0.34673443  -4.655306
   2.6013734   -0.24683619   3.963786     0.2507368    4.2943797 ]"
0O8Hjr6LlqMVQSRE6tuSNL,Vuelve,Seis Peatones,https://p.scdn.co/mp3-preview/e87fb68bf2316af221ff55eb946cdd4bb9335794?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TuVoluntad_OnellDiazJonematicsDJNelson.mp3,"[-118.098        86.11984      -5.3619337    16.209675     -3.6585693
    0.88750726  -10.390075      1.3826767   -12.92485       4.0258913
   -2.0839963    -4.581008     -4.702024      1.3452938    -5.2286315
    2.2898495    -7.0952024     1.9785522    -3.491516     -3.478625  ]"
4aaMXe35v7KRZN0OjIq7Tq,Izquierdo,Pornomotora,https://p.scdn.co/mp3-preview/c98b7fc8fab1ca5f1a42ee197147edb2faef67ee?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Reset_LAGOS.mp3,"[-28.53538     85.58455     22.887962    31.586756    12.351171
   3.4816887    7.0841665   -0.16692829   2.1763108    8.811646
  -4.0907927    6.2837667   -4.695649     5.379958    -2.3708177
  -0.45942768  -3.266484    -1.5775228   -5.564754     0.37186083]"
6cKUV1Aw08ybpV3FM0mDh5,Búhoz,Briela Ojeda,https://p.scdn.co/mp3-preview/e18a6aec790e71f5910dd65397ddf77f9e446648?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Toxic_BritneySpears.mp3,"[-20.245296    76.5468      -9.525088    22.97692      6.517436
  11.389934     2.968628     4.284713     1.9381078    4.0251474
  -2.8074594    1.9874653   -1.8649784    4.411934    -1.432971
   3.6234703   -3.2961235   -0.22717115  -3.3355904    0.13443346]"
5vLg2iDE8pb6uLu11e1Vvf,Antiamor,The Mills,https://p.scdn.co/mp3-preview/aa562dbe4d9095588c13bf0e8fe3e0e3cccd1f9c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_CómoDueleelSilencio_LeslieGrace.mp3,"[-2.3115768e+01  8.7489227e+01  6.2985562e-02  2.9632940e+01
 -2.3217854e+00 -4.4460592e+00  9.8754444e+00 -8.8526554e+00
  7.2543631e+00  2.7145329e+00 -9.6095371e+00  2.7769427e+00
 -1.2543738e+00  3.3962395e+00  3.9238350e+00  2.4424686e+00
 -5.5346437e+00 -2.7137330e+00 -3.6415005e+00  4.2248650e+00]"
5dioafqgaV1ywCUXpMMAOR,Quédate Cerca,Lika Nova,https://p.scdn.co/mp3-preview/f28f9224c46b71b80788192dfe65931e6df910c6?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LaChamba_EstiloSinLimitePatyCantú.mp3,"[-41.007698   96.66416    14.817777   16.07681     3.2096977   8.19986
   1.7348324   7.72596     3.056376   11.785071   -2.0700562   7.317689
   1.5496132   3.025391   -2.9703898   2.7550893   0.6404838   3.757586
   2.9164512   7.7229843]"
61WodHXkoMsddMRcWTnI6Z,El Pasado Fue Mejor (feat. Don Tetto),"TELEBIT, Don Tetto",https://p.scdn.co/mp3-preview/cfc179bdb895e2f4ec032d1e53e819e6fb1734d9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_EqualSign_jhope.mp3,"[-3.0880823e+01  8.4288712e+01  4.3625398e+00  2.2705975e+01
  1.0472743e+01  1.2507674e+01 -6.5369825e+00  1.1605299e+01
  2.5367180e-01  2.7497399e+00 -7.1883374e-01 -7.3454618e-02
 -2.4256604e+00  1.9657890e-01  1.6383295e+00  3.6269946e+00
  3.4726777e+00  2.2099977e+00 -8.4155667e-01  3.2872245e+00]"
6nifdAaB5BMc69bzSbLYtV,Lejos De Aqui,Don Tetto,https://p.scdn.co/mp3-preview/bafb92c0f82b05da7a12d24b7b187340c76409c5?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Invencible_ChocQuibTown.mp3,"[-34.435127    79.4232     -12.419963    19.443531   -14.19561
   8.964586    -7.72108      5.6961455   -4.395196    15.348897
  -0.12018207  10.184384     2.714501     6.321518     2.8798435
   7.9349775    1.2613312    7.299834     5.1112657    9.094983  ]"
7J4Ax9xslsyY7aw8ku7I6j,El Tema de Amor Que Esperabas,Las Yumbeñas,https://p.scdn.co/mp3-preview/365146733ec0edd3b7ec88d270129bc96cea5f92?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_CambioMiCorazonPaFueraLaValentinaEnVivo_Grupo5.mp3,"[-31.758692    86.06284     18.397865    14.556242     7.6066847
   5.9674664    4.0721564    8.7073145    1.2835205   11.140186
   4.1885614    2.2717156   -1.2120514   -1.487509    -0.5532383
   5.6145525   -5.408126     2.6871324    1.8595797    0.65197724]"
4GGLQlWCSbVlbBiWxeqzTz,Cielo,Oh'laville,https://p.scdn.co/mp3-preview/e5a5d5bf09afd762b96e8f3c660ed4ee676dae35?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_HowWillIKnow_WhitneyHoustonCleanBandit.mp3,"[-28.325161    71.23424     -6.9435287   22.933712     3.9808471
   2.8865862    4.4149632    9.310568    -2.3483415   10.031325
  -3.8345475    9.489636    -3.4010093    5.2376823    2.1559591
   5.8902235    3.1444938    5.888462    -0.16283019   4.5098104 ]"
2AklN5bNjuVAg3U3bKZ0Dk,Voy a olvidarme de mi,"Tr3sdeCoraZón, Andrés Felipe Muñoz Lara, Sebastián Mejía, Jorge Iván Botero, Julio Osorio",https://p.scdn.co/mp3-preview/7ce08ef3023c33e518399e13a3ef8cb66cce80ec?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ElDoctorado_TonyDize.mp3,"[-27.562756   60.92046    11.493995   22.432032   15.925764    6.8652763
   0.6800064   6.106987   -8.32807     2.25655     4.9133806   2.904533
   0.8009567   1.340564   -1.3587744   0.5821133  -4.6142807  -2.4348493
  -8.332155   -4.317359 ]"
2mBvyVRiv8hJBsSmZTNE8X,Gemas,TELEBIT,https://p.scdn.co/mp3-preview/c696a21536e165f282b317d5b07e0062564c94aa?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SoIntoYou_Tamia.mp3,"[-84.17702     94.92129     11.647137    18.791922    10.99179
   2.3827558    5.445766    -0.33911592  -0.09852526   4.044164
 -10.26249     -0.87410754  -4.576372     5.606715    -1.5951664
  -0.809       -7.720149    -3.7918034   -9.059968    -3.2050052 ]"
0OeQTNHCtHLc9KX7X7GFbb,El Viejo,1280 Almas,https://p.scdn.co/mp3-preview/673e24ecc1c11bca8582bfb3350ecaa2bf578e49?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_KeypointofSeven_JungKook.mp3,"[-362.53278     97.76468      6.486092    -6.9097853   -9.408087
  -18.605331   -25.611238   -15.45129    -22.624168    -8.910767
  -14.251559    -9.652427    -8.138098   -11.4706335   -4.6039443
   -5.4287243  -14.87631     -1.672473    -7.691413    -8.096372 ]"
7Hnw7DhlqhfdywAqjNDXy5,Ave Nocturna,Bajo Tierra,https://p.scdn.co/mp3-preview/cbbffeb6f1236e54d93fad9076d69f0e7e3b16b9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_StopTheRain_EdSheeran.mp3,"[-37.957855    60.592384     8.302931    41.311657     8.78029
  11.929826    -2.2914846    6.4996758   -4.748294     4.517599
   0.30549473   3.8869758   -1.7073339    5.249173    -3.0596666
  -2.3059075   -5.5992613    1.382088    -4.6041245    3.4132085 ]"
1cJOIz4wOkjrIVChFRFqiz,La Venenotza,Temple Sour,https://p.scdn.co/mp3-preview/500600b09bda5aca0fdb4266b05d0fa73817f389?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ParMil_Divididos.mp3,"[-56.76513     89.56545     -4.544928    31.995739     5.2391543
   9.315255     1.9136779    5.3689666   -6.3540945    3.4687495
   1.1182908   -1.4052001   -3.2291703    3.4270923   -5.1107993
  -0.15259154  -5.714024     4.206991    -1.7831929   -2.5081596 ]"
2mDpaQWRfsXtymj7JhVOEE,Ay Que Sera Del Sol - Original,Rodrigo Gallardo,https://p.scdn.co/mp3-preview/dc2ce13335f17f8e99d5c5727cfd964ddeb925f9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Xtal_AphexTwin.mp3,"[-8.8656143e+01  1.0997530e+02  4.4155205e+01  3.5247639e+01
  6.0759878e+00 -7.1660531e-01  1.5715510e+01 -1.5422204e+00
  1.4851743e+01  4.6979342e+00  1.3553563e-01  8.3013458e+00
 -4.8532248e+00  1.3321361e+01 -1.0010800e+00  4.4888587e+00
 -2.2807844e+00  2.1142006e-02 -2.8242860e+00  2.9957442e+00]"
4wueSTXFpzSDrhDpXusk52,La Única en Tus Días,"Cementerio De Elefantes, Alien",https://p.scdn.co/mp3-preview/9958484ffe6f8b32f22407bcaf20c657c4a07846?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Unsainted_Slipknot.mp3,"[ 56.35805     58.72166    -10.479727    33.867393    -4.1912756
  18.61368      3.9982562   12.402098     2.7791007    8.939916
   0.71531093  10.989443    -0.584751     3.2516892   -6.434184
   5.0818844   -8.232551     1.6260588   -0.8741636    4.012807  ]"
4eS7oYMIInNf7y98zDvY40,Bruce y Margaret,Nicolás y los Fumadores,https://p.scdn.co/mp3-preview/5e3cf49ba0f528c99c18c988b89aad07bda9d008?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Egoísta_OzunaZionLennox.mp3,"[-1.8833424e+01  8.1382248e+01  2.4220815e-01  2.3869055e+01
  2.8732822e+00  6.7017045e+00 -1.1385130e+01  6.7131042e+00
 -4.5483370e+00  2.7182856e+00  7.8867815e-02  4.1983347e+00
 -4.4059534e+00  8.0942047e-01 -4.2166805e+00 -6.1460280e+00
 -3.3468044e+00  4.1184421e+00 -6.7163649e+00  6.9645905e+00]"
6iXXwXnXktrdJrGbiBdBvp,Fractal,Margarita Siempre Viva,https://p.scdn.co/mp3-preview/3797481349003785f12305bafc66b70107fae2a4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TalkToMeNice_Tinashe.mp3,"[-108.424576    105.12718      26.107977     38.746735      4.77388
   16.293503      7.822194     -3.3821816     5.6321907     7.1981
   -7.2781157    -3.024006     -2.8275857     3.4858856    -7.672385
   -3.653701      0.72807485   -1.7888418    -9.880045     -1.3902948 ]"
4L3EV6HGfBXUFGWdbHpmMS,Siempre Fuiste Así,Plutonio de Alto Grado,https://p.scdn.co/mp3-preview/bee95b0878ba0f0c279500ec8dc5b04be9bfad1b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_AdoreU_SEVENTEEN.mp3,"[ 5.5135942e+00  7.7295395e+01 -1.8000446e+01  3.1384602e+01
  6.4694023e+00  1.5696512e+01  4.9641461e+00  1.3116186e+01
  9.0937233e-01  1.1102206e+01 -1.1389515e+00  6.7044878e+00
 -1.0195782e+00  1.8353895e+00 -1.8382953e+00  5.2045312e+00
  8.1697941e-02  7.7543821e+00 -1.1070970e+00  5.3915262e-02]"
2p8pMa2eYKsDJ3QoA3nNNx,Kilimanjaro,Tripulación de Osos,https://p.scdn.co/mp3-preview/15cfa296c2b986a04b2b73c95bbedbc6a5b4e337?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NOMAÑANA_BlackEyedPeasElAlfa.mp3,"[-107.07992     108.24209      15.170056     22.788319     11.637758
   15.933154      7.262349     14.911099      1.4634286     7.555449
    5.9069276     7.5485673    -1.2804935     3.903335      1.9820442
    3.557777     -1.5406096     1.6649017    -0.5697526    -0.20975606]"
4aoQZI4Q6LfsYqqsGdFUip,When Life Began,We The Lion,https://p.scdn.co/mp3-preview/313aa6bb1bb5b9bc438b789ee35502261aa278bf?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NosComemosfeatOzuna_TiagoPZKOzuna.mp3,"[-47.518745    66.1765      11.818466    17.30224     13.439566
   6.849959     1.3689247    6.362441     0.90041035   3.5632293
   1.5478084    4.3504705   -3.9690928    5.63308     -6.214036
  -3.4801812   -2.8805108   -2.1619124   -4.139236     7.462224  ]"
2Xxh2rUEtoEouNW8rxzEoT,Ver Tus Ojos Mirándome,Volcán,https://p.scdn.co/mp3-preview/21d20759e391bcfe0b4ff253acc53a91a95313e8?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MYHOUSE_Beyoncé.mp3,"[-4.9643394e+01  7.5456696e+01 -1.8436747e+01  5.3982482e+00
 -2.1562679e+01  7.4429274e+00 -5.4366574e+00 -1.0196643e+00
 -6.7256927e+00  7.2626877e+00  2.9543401e-03  2.1949737e+00
 -1.5199015e+00 -3.4867134e+00 -2.9136796e+00 -4.6403036e+00
 -6.0679588e+00  1.5788395e+00 -4.5124364e+00  7.4485552e-01]"
4KoUXNSCBNWkUAOm09q4vq,Venganza,TOURISTA,https://p.scdn.co/mp3-preview/134578ab4671c55a3bfc48c8d1b11023ebdf9a23?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_텐데Timeless_NCTNCTU.mp3,"[ 7.1183267  89.82913     9.429105   15.482419    8.796934    6.106241
  1.21816     6.8683953  -2.1561532  13.5620165   0.12192662  0.7523235
  1.531235    0.42234296 -3.9283066   0.9432092  -4.978557    7.589175
 -0.6705038   6.552289  ]"
6yEvjfoEAVq3fyAcdRxeEB,Sublime,Hello Seahorse!,https://p.scdn.co/mp3-preview/c02b79aff8c87b45e9b3b27ab693ce66ebe9b587?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SaySomething_AGreatBigWorldChristinaAguilera.mp3,"[-131.60599    127.90587    -19.72337     26.947315     1.0623988
   -4.7800355   -5.154187    -4.701149    -8.42066     -1.658746
  -13.594446    -5.8830748   -6.2145877  -11.027033   -10.04617
  -10.421107   -10.38069     -5.61233     -7.36539     -1.4735401]"
3ah9aNcIZiMg42V2rBILLT,Dios mío estoy inlov,Lolabúm,https://p.scdn.co/mp3-preview/ac6049fe7ee5b5c7aab04f87ef0478b659f2080d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GettinInTheWay2020Remastered_JillScott.mp3,"[-95.94454    87.68994     1.103286   22.159813   25.59014   -11.125624
  18.044647   -1.298906   -9.446379    7.604829   -8.226766   -2.1927476
   1.3704113  -1.8081894  -2.8965456  -1.2583988  -1.745774    4.6109095
   2.3474097   1.343297 ]"
4VblknN3dEggUvN37gjYO0,Diosa,Cadáver Exquisito,https://p.scdn.co/mp3-preview/fe499b0e288524a69d8a1ad7da4ed589b67589cb?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MaterialGirl_SaucySantana.mp3,"[-83.05873     76.39671     -9.880058    25.593624    10.046354
   9.29632      9.458503    12.623618    -4.120923    14.467203
   7.16382      8.361493     6.892749     9.992472     0.17554793
   4.2029133   -3.409639     7.5208488   -0.7794223    6.8308525 ]"
7iFHZm4vOuts6Bu5ammdbX,Mokasin,Autobus,https://p.scdn.co/mp3-preview/97e34819d11bf8323af91ac7d1aac5ae735e5bad?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_OhChild_RobinSchulzPiso21.mp3,"[-5.3943829e+01  8.0357117e+01  7.2737603e+00  1.1390374e+01
  9.3016129e+00  9.5810308e+00 -1.7460575e+00  8.5581541e+00
 -5.5481625e-01  6.7560592e+00  6.9093394e-01  6.4057007e+00
 -2.2442341e-04  7.5004568e+00  6.4410415e+00  6.3160582e+00
 -3.7925382e+00  3.0923448e+00  1.6550404e+00  2.2431450e+00]"
2KSyKlJ3SWPFflplhYhPTl,Aleros/Pompeii,La Vida Bohème,https://p.scdn.co/mp3-preview/c8ea1840b36da25ccc5c864ee20f102b09e2635e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_QueVuelvas_CarinLeonGrupoFrontera.mp3,"[-54.41683     56.654396     6.273508     9.911316     9.369736
   9.788824    -0.25890255  -2.2037835   -2.0496078    5.1013184
  -0.25198683   4.6947117   -1.4663386    3.0275598  -13.1457
  -5.4667816  -10.578252    -3.6639016   -7.8035674   -1.8668258 ]"
25dVgkeJ3KPjcYBrswDFfJ,Analogía de una Laguna,Margarita Siempre Viva,https://p.scdn.co/mp3-preview/64f5c55a5036fb148e1ab061ca523184b5f31ba3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TúConEl_FrankieRuiz.mp3,"[-76.48386     73.483475   -15.303927    29.923695     4.9020295
  10.096205    -0.54144156  10.71256     -0.334731    11.65523
  -5.666217     2.628511    -4.972354    -6.9595704   -5.6619477
  -5.585102    -4.310842     0.8380011   -3.902095     0.4241909 ]"
2eRjrnYTrLVRG4QVSFZE1k,Alquimia Espiritual,Almirante Ackbar,https://p.scdn.co/mp3-preview/aee728504cebf84cd7201f6b4439237c879d09ae?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MásPoder_LaSarita.mp3,"[26.786865   67.878235   -1.2247556  38.950592    4.8896756  14.386203
  0.38439265 10.365446   -4.5794067   7.3835053  -2.657538    6.0203743
 -4.065309   -0.651688   -2.9572995   0.8389923  -7.103116   -1.9202716
 -1.4072589   0.4136172 ]"
1dNBqFrcTWWHLLYOjkJFOF,Rompe,"Armenia, Oh'laville",https://p.scdn.co/mp3-preview/26edf99dfce6db7341336e4d0428da609f6e382e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_UberEverywhere_MadeinTYO.mp3,"[-177.44455     71.671715     9.528649    24.696331    -9.163005
   10.402849     2.7605057    5.0032625    5.389957     7.7850633
    7.21018     12.98992      5.268898     6.7943926    7.333537
    8.802877     4.72008      9.934601     8.567184     4.610566 ]"
0a4YUacRlIYNi6eR0Rn2WR,Pistola de Balín,Da Pawn,https://p.scdn.co/mp3-preview/dcf9b660aea75b8e2381980f8b0f8f612b9cf808?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ItsLikeThat_RunDMC.mp3,"[-53.72988     54.825672   -26.26797     27.184946    -3.5199604
  12.631823    -3.189572    12.640407    -3.883057     8.439009
  -2.928075     4.378392    -0.6506388    3.9712646   -5.926868
  -0.30799624  -9.548448    -2.4837935   -7.6916533   -1.8557587 ]"
6ZaupuaHRssvSlkz9NrD4p,Te Valgo,Piel Camaleón,https://p.scdn.co/mp3-preview/d6fe7dd83289e08b27054a3fbf1c08ff8739eb3d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GenteDeAccionar_GrupoCodiciado.mp3,"[-1.9827641e+01  6.3041180e+01  1.4906479e+01  1.7417578e+01
  6.2838807e+00  9.3915205e+00 -7.4361861e-01  9.1968995e-01
 -5.1721869e+00  2.8485579e+00  1.6574364e+00  2.3865457e+00
 -8.0308971e+00 -3.2118652e+00 -5.4867148e+00 -4.1030597e-02
 -6.5653329e+00  2.7541405e-01 -5.3943481e+00 -2.3004739e+00]"
2Unv2jkpb7YtD928RGABBq,Perdón-amé,Clara Yolks,https://p.scdn.co/mp3-preview/68fe47e0a8fc414190efe4ba0b1ace217a88d4f4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Judgement_NIGYBOY.mp3,"[-79.63355     91.99922     13.978314    10.343112     3.536195
  17.747831    -1.0658972    5.0866313   -3.623445     3.2917564
   1.6469551    4.456665     3.2275574    5.0588164    5.197076
   5.7638      -0.23552974   5.6177316   -1.1414429    2.1278265 ]"
5HW70b0HU0cQk28s10ycX7,SÉ - Ep. 4: Flores 4E,"La Máquina Camaleón, Paola Navarrete",https://p.scdn.co/mp3-preview/1b883ce0a0df05a70f29a79ef7de19d0501bfa7b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BabyDontHurtMe_DavidGuettaAnneMarieCoiLeray.mp3,"[ 6.447119   76.661095    0.45626277 25.507696    1.5079676  18.688572
 13.107228    5.9564342  13.703592    5.9212785   4.476438    3.0101094
  2.0906801   5.869949   -0.23505554  6.9385405  -0.6206082   3.6879292
 -2.5701685   2.1792402 ]"
18KqsoJgGxvuivull8NDTi,Los Árboles (Briela Ojeda),"Oh'laville, Briela Ojeda",https://p.scdn.co/mp3-preview/477578cd624f355d21e7e09ec0525d4fbdf73e9f?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Temperature_SeanPaul.mp3,"[-61.19986     72.99269    -16.737911    29.320807    26.437805
  -0.92268735   1.3604288    9.479573    -8.181265    13.707034
  -4.6466546    9.236649     8.612912     6.0574255    2.8129516
  11.348453    -7.0549746    2.0172267   -3.6451619   -2.1646812 ]"
37qHIRSEqzJ7Tvnj2qCWPt,Inmerso,Mad Tree,https://p.scdn.co/mp3-preview/1ca235590151faa5432e0f7ca4b65bd9dbf25a27?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_PuzzlePiece_NCTDREAM.mp3,"[-95.66141    94.556465    2.6058202  34.10569    17.037777   22.441212
   7.6880326  -1.1721072 -14.440241    2.8271508   1.735872    1.3445628
 -11.232491   -8.91088    -5.299038   -5.0673857 -11.541949   -6.3174305
 -10.424205   -5.072197 ]"
2QaSLHtriIgPVyIZvc3afv,Nefertiti,Diamante Eléctrico,https://p.scdn.co/mp3-preview/dd69eea775984d540c33fe4dcc74e0ac7caee4d2?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WhoCanIRunTo_Xscape.mp3,"[-9.5088120e+01  8.9184433e+01  1.1780855e+01  1.8289127e+01
 -2.1078231e+00 -3.0098958e+00 -6.3287622e-01 -2.9176044e+00
 -4.0143785e+00  7.4310846e+00 -1.2517808e+01 -2.8166203e+00
 -6.6875792e+00  3.1885080e+00 -1.6999207e+00  1.7500988e+00
 -4.7686387e-02  2.6807418e+00 -8.5652620e-01  1.7309059e+00]"
0Y98eBMTgAtBHsQeOAh9Lt,Costa Rica,Francois Peglau,https://p.scdn.co/mp3-preview/ce4e587df45d90e27488340ee56da1ec9473198d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LoSiento_KaydyCainMaikelDelacalleSteveLean.mp3,"[-66.41041     85.197205     6.4189773    9.825501    -9.0534525
  -3.1052628  -16.65979    -10.734844    -8.14256      4.9259224
  -9.074104     8.53595     -0.89900744  -3.1964004    4.7520514
   3.291973    -5.991426     2.7679935   -2.2094247   -1.9874973 ]"
1wFpUEw0ylshR5h8IvfBBZ,Voy Con el Sol,Verde 70,https://p.scdn.co/mp3-preview/eb25d4205d159d196f20063714d18ea85d93db4d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Viento_TiagoPZK.mp3,"[-174.67685     94.648735    13.546026    24.436163     0.9035965
   17.12045     -5.7587214   -7.567453    -2.4253674   10.36773
   -3.0941699    7.162285    10.047655    -4.4900713    1.8601307
    8.796732    -0.2675734    6.122061     3.545581     1.0008465]"
4DAQll50JkLQMasCbExBkp,Que No,Barbi Recanati,https://p.scdn.co/mp3-preview/5de63b516aa1a9e0cd7853ab5025b24ef3bbdd0c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LeftandRightFeatJungKookofBTSAcapella_CharliePuthJungKook.mp3,"[-132.03659     45.33972    -13.826947   -25.722162   -18.138006
  -21.0945     -21.935009   -17.722702   -16.240093   -13.890294
  -14.138403   -11.943126   -17.020538    -7.8251314  -12.239584
   -7.860662   -11.038347     3.4570746   -6.562045     1.1619844]"
7o44yzQbw46gvp63C5v0Wk,Corriente,Lika Nova,https://p.scdn.co/mp3-preview/2c9da0257442d91a45c9a57ba4fb614367d9c681?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DragDen_ManilaLuzon.mp3,"[-56.855797    81.298706    17.827497    16.275978     5.191924
  13.603467     5.259981     4.79334     -0.83282137   3.978376
  -3.3679318    1.6635435   -2.2833428    0.77729666  -2.3180146
   1.8890865   -2.8293853    3.1357567   -6.481456    -4.8474    ]"
4aaLlUFbKrHLsJgjBll09f,Primitivos,Oh'laville,https://p.scdn.co/mp3-preview/16357b5304d5fd415cd8bd3b29afb62c06d29f87?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Bobby_BenyJr.mp3,"[-87.42583    90.5285     11.76051    10.976784   -2.411384  -11.756326
  -7.9122667  -1.9235613 -12.339171    1.8982245 -11.2667055   3.762895
   1.874003   -2.301154   -2.1187053  -3.3991299  -9.605899    0.2770702
  -2.0993521   2.3056521]"
7kSAqePmFZblN2GzYaduJQ,Gracias,Armenia,https://p.scdn.co/mp3-preview/08138c2958ad8b1dccdd6d1ce5bd419dd59084e4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SoldadoYProfetafeatOzunaAlmightyKendoÑengoFlow_AnuelAAOzunaAlmightyKendoKaponiÑengoFlow.mp3,"[-64.28218     68.36638      6.161266    12.640529   -14.715815
   7.385494    -3.0419803   -0.45523295 -10.72077      9.164636
  -8.64508      5.0917096    7.119836    -4.3826165   -7.244764
   7.9524255  -10.233994     3.6478417   -1.0990794   -5.4810114 ]"
